time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,distance_from_almaty,year,month,day,day_of_year,week_of_year,source,Unnamed: 0
2013-11-21 15:40:27.580000+00:00,41.7387,71.9748,44.13,4.6,mb,,29.0,0.851,1.06,us,usb000l3k7,2014-02-11T02:18:53.000Z,"32 km NNE of Kerben, Kyrgyzstan",earthquake,,1.5,0.098,,reviewed,us,us,429.31487291022887,2013,11,21,325,47,historical,345060.0
2013-11-23 09:42:07.850000+00:00,42.5262,75.7113,9.76,4.9,mb,,56.0,0.173,0.97,us,usb000l53i,2022-07-26T02:18:05.714Z,"28 km S of Kemin, Kyrgyzstan",earthquake,,2.7,0.087,,reviewed,us,us,114.03315912510715,2013,11,23,327,47,recent,
2013-11-28 01:19:09.120000+00:00,39.5265,73.6275,42.74,4.6,mb,,59.0,1.87,0.85,us,usb000l7k0,2014-02-12T01:08:35.000Z,"116 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,,6.9,0.081,,reviewed,us,us,480.77360603133974,2013,11,28,332,48,historical,345490.0
2013-12-01 08:34:24+00:00,40.2532,78.9442,7.68,5.0,mwr,,28.0,1.708,0.65,us,usb000l8qj,2022-05-03T16:35:09.720Z,"127 km SW of Aykol, China",earthquake,,2.8,0.068,,reviewed,us,us,360.3578980151184,2013,12,1,335,48,historical,345683.0
2013-12-15 17:52:03.110000+00:00,39.6704,74.2374,75.23,4.2,mb,,73.0,1.918,1.04,us,usc000ll76,2014-02-21T23:00:56.000Z,"145 km SSE of Uzgen, Kyrgyzstan",earthquake,,10.2,0.373,,reviewed,us,us,440.019563140451,2013,12,15,349,50,historical,346505.0
2013-12-26 08:48:58.040000+00:00,41.2713,75.618,10.97,3.9,mwr,,63.0,0.31,0.98,us,usc000lrrv,2014-02-28T08:44:08.000Z,"19 km NW of At-Bashi, Kyrgyzstan",earthquake,,4.4,0.08,,reviewed,us,us,228.00379794238438,2013,12,26,360,52,recent,
2014-01-21 20:46:36.490000+00:00,42.0873,75.101,6.95,4.0,mwr,,55.0,0.71,1.43,us,usb000m5vd,2014-03-22T00:05:29.000Z,"85 km S of Tokmok, Kyrgyzstan",earthquake,,3.7,0.083,14.0,reviewed,us,us,183.43114498903614,2014,1,21,21,4,recent,
2014-01-24 23:49:05.360000+00:00,39.4936,73.4263,66.38,4.1,mb,,64.0,1.867,1.13,us,usb000m7u7,2014-03-27T18:15:39.000Z,"99 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,,7.7,0.157,15.0,reviewed,us,us,493.43248232770156,2014,1,24,24,4,historical,349452.0
2014-01-26 08:28:15.300000+00:00,39.3827,76.979,10.0,4.3,mb,,133.0,2.173,0.5,us,usb000m8b4,2014-03-27T18:15:41.000Z,"85 km E of Kashgar, China",earthquake,,1.9,0.376,2.0,reviewed,us,us,413.44524429796854,2014,1,26,26,4,historical,349544.0
2014-02-04 01:47:21.090000+00:00,39.5106,73.3533,66.3,4.4,mb,,54.0,1.84,0.8,us,usc000mgru,2014-04-08T01:43:27.000Z,"93 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,,8.1,0.123,24.0,reviewed,us,us,495.4621914297605,2014,2,4,35,6,historical,350252.0
2014-02-06 21:27:39.930000+00:00,39.4804,74.2315,35.76,4.3,mb,,68.0,2.083,1.47,us,usc000mvch,2014-04-22T18:30:07.000Z,"147 km N of Murghob, Tajikistan",earthquake,,2.6,0.143,15.0,reviewed,us,us,458.83516229616123,2014,2,6,37,6,historical,350447.0
2014-02-10 14:42:35.940000+00:00,39.6967,73.6683,63.6,4.5,mb,,64.0,1.716,1.42,us,usc000mm75,2014-04-22T18:30:12.000Z,"109 km SE of Nookat, Kyrgyzstan",earthquake,,8.3,0.382,7.0,reviewed,us,us,463.0873646316372,2014,2,10,41,7,historical,350679.0
2014-02-28 13:22:45.320000+00:00,40.9593,73.2436,50.92,4.4,mb,,135.0,1.919,1.35,us,usc000n8wm,2014-05-13T21:36:45.000Z,"20 km E of Jalal-Abad, Kyrgyzstan",earthquake,,10.3,0.268,4.0,reviewed,us,us,382.5258088182407,2014,2,28,59,9,historical,351760.0
2014-03-16 05:32:13.760000+00:00,42.4158,78.0695,24.28,4.3,mb,,68.0,1.577,0.98,us,usc000nd5z,2014-05-16T21:51:43.000Z,"9 km NNE of Kyzyl-Suu, Kyrgyzstan",earthquake,,5.8,0.218,9.0,reviewed,us,us,124.0074995265398,2014,3,16,75,11,recent,
2014-03-17 16:35:00.140000+00:00,40.7333,78.4274,41.25,4.7,mb,,76.0,3.506,0.65,us,usc000neab,2014-05-16T21:51:47.000Z,"146 km W of Aykol, China",earthquake,,7.4,0.12,25.0,reviewed,us,us,293.00658167603825,2014,3,17,76,12,historical,353027.0
2014-03-19 01:31:46.430000+00:00,41.2142,72.5503,16.84,4.1,mb,,106.0,0.336,0.9,us,usc000ngd6,2014-05-24T00:54:33.000Z,"20 km NNE of Kochkor-Ata, Kyrgyzstan",earthquake,,5.2,0.175,11.0,reviewed,us,us,413.14710677734394,2014,3,19,78,12,historical,353125.0
2014-03-29 04:06:33.380000+00:00,41.6896,71.2167,40.78,4.0,mb,,62.0,1.486,1.06,us,usb000pmga,2014-05-29T23:32:07.000Z,"50 km WNW of Kerben, Kyrgyzstan",earthquake,,2.8,0.517,2.0,reviewed,us,us,489.899211086685,2014,3,29,88,13,historical,353916.0
2014-03-31 23:59:53.360000+00:00,39.8661,73.8415,71.86,4.1,mb,,146.0,1.605,0.88,us,usc000ny85,2014-05-29T23:32:11.000Z,"110 km SSE of Uzgen, Kyrgyzstan",earthquake,,11.8,0.261,4.0,reviewed,us,us,439.19168554267293,2014,3,31,90,14,historical,354139.0
2014-04-14 03:20:09.210000+00:00,39.6171,73.8954,48.55,4.1,mb,,58.0,2.401,1.39,us,usc000pjhd,2014-07-01T02:38:07.000Z,"130 km SE of Nookat, Kyrgyzstan",earthquake,,2.2,0.37,4.0,reviewed,us,us,459.94878729430286,2014,4,14,104,16,historical,355459.0
2014-04-24 18:34:39.270000+00:00,42.7576,77.9153,27.61,4.3,mb,,94.0,0.838,0.95,us,usb000qqu7,2014-07-14T20:11:13.000Z,"36 km W of Tyup, Kyrgyzstan",earthquake,,3.3,0.306,4.0,reviewed,us,us,93.23243122623226,2014,4,24,114,17,recent,
2014-05-01 07:28:39.720000+00:00,40.0957,77.4945,36.36,4.2,mb,,173.0,2.036,0.89,us,usb000q67h,2014-07-27T21:51:14.000Z,"146 km ENE of Kashgar, China",earthquake,,8.8,0.186,8.0,reviewed,us,us,338.07194700923657,2014,5,1,121,18,historical,357050.0
2014-05-04 20:23:31.410000+00:00,40.606,77.6593,10.0,5.4,mb,,61.0,1.555,1.27,us,usb000q9uv,2022-05-03T16:49:16.139Z,"167 km ESE of Naryn, Kyrgyzstan",earthquake,,1.8,0.069,72.0,reviewed,us,us,284.917213759366,2014,5,4,124,18,recent,
2014-05-20 14:26:49.720000+00:00,40.6056,77.8137,25.38,4.1,mb,,79.0,1.122,0.96,us,usb000qwj8,2014-08-09T02:53:51.000Z,"178 km ESE of Naryn, Kyrgyzstan",earthquake,,6.1,0.522,1.0,reviewed,us,us,288.1614982917479,2014,5,20,140,21,historical,358532.0
2014-05-28 02:25:59.670000+00:00,42.5547,74.816,9.92,4.2,mb,,86.0,0.251,0.79,us,usb000r68x,2014-08-26T01:21:01.000Z,"37 km S of Kant, Kyrgyzstan",earthquake,,4.8,0.236,5.0,reviewed,us,us,178.13635609039392,2014,5,28,148,22,recent,
2014-06-09 13:34:47.420000+00:00,44.6806,80.7369,35.0,4.8,mb,,54.0,2.298,0.8,us,usc000rcvr,2014-08-30T17:02:54.000Z,"70 km N of Huocheng, China",earthquake,,2.0,0.072,59.0,reviewed,us,us,356.18863885083306,2014,6,9,160,24,historical,359986.0
2014-06-10 00:12:07.010000+00:00,41.6839,81.0343,32.73,4.0,mb,,156.0,2.112,1.39,us,usc000rd66,2014-08-30T17:03:00.000Z,"84 km NE of Aksu, China",earthquake,,13.3,0.518,1.0,reviewed,us,us,376.436002980287,2014,6,10,161,24,historical,360015.0
2014-06-13 12:13:23.010000+00:00,42.2458,77.1137,6.51,4.0,mb,,58.0,0.135,1.64,us,usc000rf0s,2014-09-12T15:47:24.000Z,"12 km NNW of Kadzhi-Say, Kyrgyzstan",earthquake,,5.1,0.365,4.0,reviewed,us,us,97.0496583084563,2014,6,13,164,24,recent,
2014-06-20 19:35:58.330000+00:00,39.9782,76.0364,22.77,4.1,mwr,,69.0,2.204,1.92,us,usc000rj0k,2014-09-19T17:22:56.000Z,"56 km N of Kashgar, China",earthquake,,5.3,0.065,23.0,reviewed,us,us,353.98823523892145,2014,6,20,171,25,historical,360761.0
2014-06-23 15:30:09.150000+00:00,41.0154,71.6348,33.81,4.6,mb,,46.0,1.138,1.3,us,usc000rkbl,2014-09-19T17:23:15.000Z,"3 km WNW of Namangan, Uzbekistan",earthquake,,5.9,0.272,6.0,reviewed,us,us,490.31454563776344,2014,6,23,174,26,historical,360988.0
2014-07-08 21:52:48.070000+00:00,39.3526,78.1413,10.0,5.0,mb,,66.0,3.12,0.85,us,usb000rr42,2022-05-03T16:56:08.474Z,"130 km NE of Shache, China",earthquake,,1.8,0.046,160.0,reviewed,us,us,430.02625823173037,2014,7,8,189,28,historical,362858.0
2014-07-17 00:06:27.880000+00:00,38.8876,75.698,10.0,4.2,mb,,112.0,3.213,1.06,us,usb000rtk3,2014-10-17T21:12:06.000Z,"69 km SSW of Kashgar, China",earthquake,,1.9,0.146,17.0,reviewed,us,us,478.59919635854766,2014,7,17,198,29,historical,363507.0
2014-07-28 13:14:35.610000+00:00,39.6871,73.7764,56.59,4.3,mb,,64.0,2.997,1.36,us,usb000s18l,2014-10-25T01:49:41.000Z,"117 km ESE of Nookat, Kyrgyzstan",earthquake,,9.4,0.308,3.0,reviewed,us,us,458.8458389516594,2014,7,28,209,31,historical,364384.0
2014-08-15 21:42:30.750000+00:00,42.9405,77.4312,21.35,5.0,mb,,26.0,0.84,0.81,us,usb000s37z,2022-07-26T22:19:45.009Z,"43 km NE of Cholpon-Ata, Kyrgyzstan",earthquake,,3.8,0.041,200.0,reviewed,us,us,48.949220434254265,2014,8,15,227,33,recent,
2014-08-20 18:35:17.720000+00:00,41.9763,78.161,10.0,4.1,mb,,197.0,0.363,1.15,us,usc000s8y3,2014-11-22T02:06:23.000Z,Kyrgyzstan-Xinjiang border region,earthquake,10.1,2.0,0.368,2.0,reviewed,us,us,163.703981035233,2014,8,20,232,34,recent,
2014-08-21 11:52:14.930000+00:00,39.5565,73.2297,35.0,4.3,mb,,64.0,1.782,1.31,us,usb000s4xp,2014-11-22T02:06:24.000Z,"82 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,6.3,2.0,0.308,6.0,reviewed,us,us,497.52969228991515,2014,8,21,233,34,historical,366115.0
2014-08-27 14:05:25.310000+00:00,41.951,82.4763,36.13,4.7,mb,,73.0,3.072,1.19,us,usc000s7e4,2014-11-29T00:09:17.000Z,"45 km NW of Kuqa, China",earthquake,6.8,6.2,0.123,29.0,reviewed,us,us,476.7527435757554,2014,8,27,239,35,historical,366565.0
2014-09-02 07:39:02.940000+00:00,40.273,72.4763,17.79,4.8,mb,,32.0,1.287,1.23,us,usc000s8w0,2014-11-29T00:09:25.000Z,"12 km W of Nookat, Kyrgyzstan",earthquake,2.7,4.0,0.066,75.0,reviewed,us,us,481.4681128212646,2014,9,2,245,36,historical,366942.0
2014-09-03 02:11:13.590000+00:00,42.1841,77.5172,48.48,4.3,mb,,56.0,5.615,0.57,us,usb000sbsu,2014-12-05T23:36:29.040Z,"28 km E of Kadzhi-Say, Kyrgyzstan",earthquake,7.9,4.3,0.266,7.0,reviewed,us,us,114.77919002562224,2014,9,3,246,36,recent,
2014-10-13 21:43:14.530000+00:00,40.7649,80.0458,15.03,4.4,mb,,76.0,2.544,1.26,us,usb000slt3,2015-01-06T23:49:56.040Z,"22 km SSW of Aykol, China",earthquake,7.4,4.5,0.117,24.0,reviewed,us,us,369.3146488619398,2014,10,13,286,42,historical,369953.0
2014-10-19 12:00:02.490000+00:00,39.9899,73.1655,45.38,4.4,mb,,70.0,1.802,1.37,us,usb000snzz,2015-01-15T20:03:33.040Z,"55 km ESE of Nookat, Kyrgyzstan",earthquake,5.5,7.9,0.179,11.0,reviewed,us,us,463.19605082906713,2014,10,19,292,42,historical,370408.0
2014-11-10 13:20:11.290000+00:00,38.8084,75.5929,46.17,4.5,mb,,72.0,3.522,0.68,us,usc000sw04,2015-01-31T02:50:15.040Z,"81 km SSW of Kashgar, China",earthquake,6.7,8.2,0.116,49.0,reviewed,us,us,489.0892569564878,2014,11,10,314,46,historical,372190.0
2014-11-11 20:09:52.670000+00:00,45.1433,80.6346,26.33,4.3,mb,,81.0,1.91,0.9,us,usc000swds,2015-01-31T02:50:18.040Z,"63 km ESE of Sarkand, Kazakhstan",earthquake,5.6,7.3,0.267,5.0,reviewed,us,us,376.6567428543316,2014,11,11,315,46,historical,372298.0
2014-11-14 01:24:15.250000+00:00,42.0925,77.2621,10.0,5.2,mww,,22.0,0.067,0.63,us,usc000sx6t,2022-07-27T07:35:37.526Z,"8 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,5.3,1.7,,,reviewed,us,us,116.53536845902002,2014,11,14,318,46,recent,
2014-11-14 02:09:14.970000+00:00,42.2293,77.13,10.0,4.3,mb,,64.0,0.115,0.75,us,usc000sx96,2015-02-12T01:42:40.040Z,"10 km NNW of Kadzhi-Say, Kyrgyzstan",earthquake,3.2,2.0,0.377,2.0,reviewed,us,us,99.1237916557965,2014,11,14,318,46,recent,
2014-12-06 22:57:22.210000+00:00,42.0568,78.7492,5.83,4.5,mb,,57.0,0.487,1.26,us,usc000t4ca,2015-02-28T02:16:11.040Z,"52 km SSE of Ak-Suu, Kyrgyzstan",earthquake,4.1,4.8,0.088,41.0,reviewed,us,us,192.68426435511614,2014,12,6,340,49,recent,
2014-12-11 21:57:21.700000+00:00,39.8607,73.4558,58.13,4.3,mb,,59.0,1.333,1.34,us,usc000t5s7,2015-03-04T21:54:59.040Z,"84 km ESE of Nookat, Kyrgyzstan",earthquake,6.3,7.8,0.106,29.0,reviewed,us,us,458.85976596595964,2014,12,11,345,50,historical,374815.0
2014-12-26 01:04:08.360000+00:00,39.5712,73.3421,56.12,4.1,mb,,117.0,2.002,0.68,us,usc000teas,2015-03-17T02:37:12.040Z,"91 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.6,10.6,0.301,4.0,reviewed,us,us,490.53177418038337,2014,12,26,360,52,historical,375792.0
2015-01-10 06:51:02.610000+00:00,40.1126,77.2615,47.77,5.1,mb,,44.0,2.006,0.79,us,usc000tefb,2022-05-03T17:10:00.817Z,"130 km ENE of Kashgar, China",earthquake,6.6,7.0,0.058,101.0,reviewed,us,us,333.7735108816086,2015,1,10,10,2,historical,376860.0
2015-01-14 04:20:45.410000+00:00,39.2113,75.0791,57.03,4.3,mb,,67.0,3.451,0.73,us,usc000tfj8,2015-04-10T18:56:33.040Z,"83 km WSW of Kashgar, China",earthquake,7.6,7.0,0.238,6.0,reviewed,us,us,457.6294947507661,2015,1,14,14,3,historical,377148.0
2015-01-19 01:43:08.730000+00:00,39.8624,73.8293,59.93,4.5,mb,,64.0,2.817,1.18,us,usc000tk1b,2015-04-20T16:05:34.040Z,"110 km SSE of Uzgen, Kyrgyzstan",earthquake,6.0,9.3,0.181,9.0,reviewed,us,us,440.116093236859,2015,1,19,19,4,historical,377453.0
2015-01-21 09:10:28.290000+00:00,41.2576,72.5885,42.87,4.1,mb,,104.0,1.98,0.51,us,usc000tkb2,2015-04-20T16:05:38.040Z,"26 km NNE of Kochkor-Ata, Kyrgyzstan",earthquake,5.6,8.5,0.214,7.0,reviewed,us,us,407.8914334868912,2015,1,21,21,4,historical,377619.0
2015-01-22 15:52:30.710000+00:00,42.3624,74.9514,21.25,4.9,mb,,50.0,0.435,0.99,us,usc000tiaa,2022-07-27T16:04:24.238Z,"59 km S of Kant, Kyrgyzstan",earthquake,6.5,5.1,0.066,77.0,reviewed,us,us,176.8661024171562,2015,1,22,22,4,recent,
2015-02-15 09:38:54.590000+00:00,39.5361,75.1314,51.9,4.7,mb,,65.0,3.135,0.77,us,usb000tphi,2022-05-03T17:13:14.758Z,"74 km W of Kashgar, China",earthquake,6.5,7.1,0.074,66.0,reviewed,us,us,422.0221648590395,2015,2,15,46,7,historical,379453.0
2015-02-25 14:12:19.350000+00:00,40.195,77.47,42.06,4.3,mb,,79.0,3.31,0.55,us,usc000tt3j,2015-05-12T20:29:46.040Z,"150 km ENE of Kashgar, China",earthquake,8.3,7.9,0.106,27.0,reviewed,us,us,326.84301763503004,2015,2,25,56,9,historical,380143.0
2015-03-15 14:01:03.070000+00:00,43.0727,76.9111,27.91,4.8,mb,,58.0,4.687,0.58,us,us10001mj7,2022-07-28T02:22:56.834Z,"20 km S of Almaty, Kazakhstan",earthquake,7.1,4.4,0.05,121.0,reviewed,us,us,4.511653447326344,2015,3,15,74,11,recent,
2015-04-28 01:13:03.540000+00:00,39.4319,75.0029,59.02,4.2,mb,,107.0,2.44,0.49,us,us200029ri,2015-07-03T00:23:45.040Z,"85 km W of Kashgar, China",earthquake,5.4,8.7,0.2,7.0,reviewed,us,us,436.6753019293106,2015,4,28,118,18,historical,384320.0
2015-05-02 05:47:10.660000+00:00,39.7693,74.0487,53.02,4.3,mb,,111.0,1.756,1.25,us,us20002atu,2015-07-09T22:00:06.040Z,"128 km SSE of Uzgen, Kyrgyzstan",earthquake,3.1,8.3,0.129,17.0,reviewed,us,us,438.66167710904216,2015,5,2,122,18,historical,384587.0
2015-06-08 04:50:22.790000+00:00,41.8324,72.7457,39.96,4.3,mb,,93.0,1.527,1.45,us,us20002mvb,2015-08-10T13:08:24.040Z,"16 km WSW of Toktogul, Kyrgyzstan",earthquake,6.0,7.9,0.16,11.0,reviewed,us,us,366.4346989019639,2015,6,8,159,24,historical,387423.0
2015-06-15 06:07:46.550000+00:00,40.4727,77.6472,35.0,4.5,mb,,182.0,1.26,1.32,us,us20002pw4,2015-08-20T00:43:58.040Z,"173 km ESE of At-Bashi, Kyrgyzstan",earthquake,4.6,2.0,0.191,8.0,reviewed,us,us,299.160478540764,2015,6,15,166,25,historical,387902.0
2015-06-15 07:45:47.080000+00:00,40.4111,77.8167,40.7,4.2,mb,,184.0,1.316,1.42,us,us20002pwc,2015-08-20T00:43:58.040Z,"187 km ENE of Kashgar, China",earthquake,8.4,9.9,0.235,5.0,reviewed,us,us,309.1265078076057,2015,6,15,166,25,historical,387904.0
2015-06-23 20:16:29.930000+00:00,40.0899,76.5361,48.83,4.1,mb,,173.0,1.898,1.07,us,us10002l8b,2015-09-01T00:53:55.040Z,"83 km NE of Kashgar, China",earthquake,4.9,13.1,0.37,2.0,reviewed,us,us,335.8566954710453,2015,6,23,174,26,historical,388433.0
2015-06-30 19:44:50.420000+00:00,39.5964,73.6597,29.11,4.1,mwr,,39.0,1.439,1.03,us,us10002mmq,2015-09-02T22:37:26.040Z,"115 km SE of Nookat, Kyrgyzstan",earthquake,4.2,4.9,0.061,26.0,reviewed,us,us,472.7632936577621,2015,6,30,181,27,historical,388866.0
2015-07-08 02:43:35.990000+00:00,40.0882,77.8,22.66,4.6,mb,,74.0,1.639,0.98,us,us20002vww,2015-09-30T00:21:02.040Z,"169 km ENE of Kashgar, China",earthquake,7.6,5.4,0.087,39.0,reviewed,us,us,343.70389662972286,2015,7,8,189,28,historical,389371.0
2015-07-10 00:31:59.380000+00:00,41.0983,74.1631,11.64,4.3,mb,,47.0,1.557,1.6,us,us20002wgq,2015-10-09T20:19:10.040Z,"81 km ENE of Uzgen, Kyrgyzstan",earthquake,5.7,5.0,0.122,19.0,reviewed,us,us,315.27335706094226,2015,7,10,191,28,historical,389480.0
2015-07-23 01:24:50.520000+00:00,39.7249,74.7771,44.04,4.1,mb,,64.0,2.309,0.72,us,us20002ze8,2015-10-22T20:04:52.040Z,"107 km WNW of Kashgar, China",earthquake,4.1,12.6,0.145,13.0,reviewed,us,us,413.8553533110279,2015,7,23,204,30,historical,390480.0
2015-08-10 12:31:07.590000+00:00,41.1025,74.063,20.3,4.0,mb,,48.0,1.567,0.93,us,us100030ry,2015-11-06T18:06:24.040Z,"74 km ENE of Uzgen, Kyrgyzstan",earthquake,4.5,7.5,0.182,8.0,reviewed,us,us,320.8446319358392,2015,8,10,222,33,historical,392249.0
2015-08-28 13:26:42.400000+00:00,41.7652,80.8302,43.48,4.5,mb,,60.0,1.951,1.03,us,us100035p8,2015-12-01T00:36:00.040Z,"79 km NE of Aksu, China",earthquake,3.4,7.4,0.099,30.0,reviewed,us,us,357.24899739524176,2015,8,28,240,35,historical,393511.0
2015-08-29 20:26:21.060000+00:00,40.1832,77.5339,24.57,4.3,mb,,68.0,1.558,1.32,us,us1000361c,2015-12-01T00:36:03.040Z,"154 km ENE of Kashgar, China",earthquake,5.5,6.8,0.113,22.0,reviewed,us,us,328.98855702726524,2015,8,29,241,35,historical,393597.0
2015-09-05 20:34:13.740000+00:00,41.3331,75.694,10.0,4.4,mb,,59.0,1.172,1.19,us,us20003gtb,2015-12-05T01:40:30.040Z,Kyrgyzstan,earthquake,4.3,1.9,0.143,14.0,reviewed,us,us,219.03658696138808,2015,9,5,248,36,recent,
2015-09-12 21:20:47.760000+00:00,39.5429,73.8758,46.72,4.3,mb,,76.0,1.603,0.68,us,us20003j31,2015-12-12T00:42:49.040Z,"134 km SE of Nookat, Kyrgyzstan",earthquake,6.6,6.7,0.104,26.0,reviewed,us,us,467.86111417123254,2015,9,12,255,37,historical,394779.0
2015-09-20 16:09:16.960000+00:00,41.1368,73.482,10.0,4.5,mb,,108.0,0.421,1.39,us,us20003m7l,2015-12-21T23:16:27.040Z,"43 km NNE of Uzgen, Kyrgyzstan",earthquake,3.4,1.9,0.106,26.0,reviewed,us,us,354.5494670155852,2015,9,20,263,38,historical,395776.0
2015-09-21 09:05:55.590000+00:00,41.6917,77.7019,40.26,4.1,mb,,142.0,0.96,1.17,us,us20003me5,2015-12-21T23:16:29.040Z,"66 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,7.5,8.0,0.198,7.0,reviewed,us,us,170.84547968062267,2015,9,21,264,39,recent,
2015-09-22 17:43:10.420000+00:00,41.351,71.9922,26.36,4.3,mwr,,39.0,0.745,0.75,us,us20003n1g,2015-12-21T23:16:32.040Z,"18 km W of Tash-Kumyr, Kyrgyzstan",earthquake,3.5,5.0,0.06,27.0,reviewed,us,us,446.1500642408622,2015,9,22,265,39,historical,395985.0
2015-09-30 00:50:04.340000+00:00,39.5327,75.0729,10.0,4.4,mb,,66.0,2.528,1.39,us,us10003j0e,2015-12-28T23:08:50.040Z,"79 km W of Kashgar, China",earthquake,7.1,1.9,0.148,13.0,reviewed,us,us,424.08086527041337,2015,9,30,273,40,historical,396637.0
2015-10-06 18:05:45.110000+00:00,39.4033,73.5888,23.17,4.5,mb,,86.0,2.234,1.21,us,us10003kqv,2016-01-04T22:29:23.040Z,Kyrgyzstan-Tajikistan-Xinjiang border region,earthquake,7.2,3.8,0.171,12.0,reviewed,us,us,494.0779022377699,2015,10,6,279,41,historical,397092.0
2015-10-26 13:02:32.740000+00:00,39.5861,73.2331,70.11,4.4,mb,,123.0,1.109,0.75,us,us10003rqv,2016-01-22T23:41:17.040Z,"82 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.1,10.8,0.219,6.0,reviewed,us,us,494.71235962894616,2015,10,26,299,44,historical,398436.0
2015-11-17 17:29:36.290000+00:00,40.3762,73.2038,18.0,5.6,mww,,18.0,1.397,0.73,us,us10003yzt,2022-08-01T18:23:18.294Z,"38 km ESE of Osh, Kyrgyzstan",earthquake,1.7,1.7,,,reviewed,us,us,429.1785246674726,2015,11,17,321,47,historical,400188.0
2015-11-17 17:40:54.680000+00:00,40.4282,73.0012,52.09,4.8,mb,,66.0,1.317,1.05,us,us10003z03,2016-02-13T02:08:27.040Z,"20 km ESE of Osh, Kyrgyzstan",earthquake,3.4,9.6,0.113,26.0,reviewed,us,us,437.2001495304199,2015,11,17,321,47,historical,400190.0
2015-11-17 20:03:19.740000+00:00,40.3759,73.2629,10.0,3.9,mb,,62.0,1.432,1.42,us,us10003z3r,2022-08-01T18:25:28.719Z,"42 km ESE of Osh, Kyrgyzstan",earthquake,5.4,1.9,0.229,6.0,reviewed,us,us,425.74435129509476,2015,11,17,321,47,historical,400199.0
2015-11-18 20:54:34.960000+00:00,39.7239,77.1563,10.0,4.0,mb,,208.0,2.062,1.36,us,us10003zda,2016-02-13T02:08:30.040Z,"104 km ENE of Kashgar, China",earthquake,4.6,2.0,0.211,6.0,reviewed,us,us,376.1629246664405,2015,11,18,322,47,historical,400283.0
2015-11-19 00:00:41.110000+00:00,41.1693,78.8382,10.0,4.3,mb,,82.0,0.957,0.91,us,us10003ze8,2016-02-18T04:48:42.040Z,"111 km WNW of Aykol, China",earthquake,4.7,1.9,0.168,10.0,reviewed,us,us,269.10833016893207,2015,11,19,323,47,recent,
2015-11-19 05:20:06.540000+00:00,39.4007,75.6292,10.0,4.7,mb,,59.0,2.855,0.89,us,us10003zgv,2016-02-18T04:48:42.040Z,"31 km WSW of Kashgar, China",earthquake,5.6,1.9,0.194,12.0,reviewed,us,us,424.2063372747259,2015,11,19,323,47,historical,400315.0
2015-11-20 04:45:49.900000+00:00,40.4008,73.2169,16.0,4.5,mwr,,24.0,1.42,1.27,us,us10003zr4,2022-08-01T18:55:15.576Z,"38 km ESE of Osh, Kyrgyzstan",earthquake,5.4,4.1,0.056,31.0,reviewed,us,us,426.4400213244731,2015,11,20,324,47,historical,400406.0
2015-11-21 00:15:43.920000+00:00,41.8168,71.3791,25.61,4.5,mb,,27.0,1.437,1.03,us,us1000400a,2016-02-18T04:48:46.040Z,"47 km NW of Kerben, Kyrgyzstan",earthquake,3.6,4.7,0.089,37.0,reviewed,us,us,472.4035972135555,2015,11,21,325,47,historical,400474.0
2015-11-21 02:35:52.070000+00:00,41.814,71.4515,40.62,4.1,mb,,54.0,1.464,0.94,us,us1000401a,2016-02-18T04:48:47.040Z,"43 km NW of Kerben, Kyrgyzstan",earthquake,2.9,7.2,0.198,7.0,reviewed,us,us,466.85297578958824,2015,11,21,325,47,historical,400480.0
2015-11-24 05:48:24.570000+00:00,42.0486,81.3629,10.0,4.4,mb,,200.0,2.675,1.04,us,us100040mk,2016-02-18T04:48:52.040Z,"131 km NE of Aksu, China",earthquake,6.7,1.8,0.179,10.0,reviewed,us,us,385.9673971419938,2015,11,24,328,48,historical,400693.0
2015-11-24 14:45:54.390000+00:00,40.406,73.1843,10.0,4.6,mb,,82.0,1.405,0.59,us,us100041ps,2016-02-18T04:48:52.040Z,"35 km ESE of Osh, Kyrgyzstan",earthquake,4.7,1.7,0.083,43.0,reviewed,us,us,427.9508370799469,2015,11,24,328,48,historical,400721.0
2015-11-30 08:40:07.580000+00:00,39.9913,75.5499,57.21,4.4,mb,,65.0,2.436,0.79,us,us1000423y,2016-02-25T22:33:01.040Z,"69 km NNW of Kashgar, China",earthquake,7.2,7.5,0.098,30.0,reviewed,us,us,362.6955458921967,2015,11,30,334,49,historical,401135.0
2015-12-01 06:13:43.360000+00:00,41.3752,73.257,40.83,5.1,mb,,31.0,1.562,1.12,us,us100042du,2022-08-01T21:24:13.273Z,"53 km NNE of Jalal-Abad, Kyrgyzstan",earthquake,5.6,2.4,0.044,168.0,reviewed,us,us,353.85953083780765,2015,12,1,335,49,historical,401212.0
